spatial_cell,violations,mean_poi,max_poi,heavy_vehicle_ratio,high_severity_ratio,weekend_ratio,morning_peak_ratio,evening_peak_ratio,night_ratio,days_active,junction_ratio,mean_station_burden,mean_cell_volume,dominant_station,dominant_junction,dominant_violation,dominant_vehicle,organic_cluster_id,lat,lon,poi_density_score,peak_intensity,recent_7d_poi,previous_7d_poi,trend_ratio,trend_label,neighbor_mean_poi,neighbor_max_poi,propagation_score,trend_score,repeat_rate,repeat_rate_rank,enforcement_failure_index,cis_raw,cis,cis_band,lifecycle_state,spillover_index,archetype_id,archetype_name
cell_13.008_77.566,1,1.1786549963416462,1.1786549963416462,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,1.5,1.0,Malleshwaram,No Junction,WRONG PARKING,CAR,-1,13.0075628,77.5657166,0.8169813875671047,1.0,1.1786549963416462,,,Stable,1.1848798324408178,1.2045076606517762,61.9114636642784,1.0,1.0,17.368219037871032,57.92144319344933,60.220061412487205,60.220061412487205,High,Stable,61.9114636642784,2,Commercial Arteries
cell_13.008_77.569,29,1.490916629988231,2.505525936990736,0.10344827586206896,0.0,0.41379310344827586,0.0,0.0,1.0,12,0.0,1.5,29.0,Malleshwaram,No Junction,WRONG PARKING,CAR,-1,13.008104393103448,77.56916595517242,5.070901738192536,1.0,4.013337834176301,3.0286434860849165,1.3251267531120112,Chronic,1.4649871816129723,1.4759065198095778,77.39252814738997,1.3251267531120112,2.4166666666666665,70.95061412487206,81.77482088024564,80.40269959058342,80.40269959058342,Critical,Emerging,77.39252814738997,2,Commercial Arteries
cell_13.008_77.57,47,1.2746321820152713,1.8021222562636017,0.02127659574468085,0.0,0.2978723404255319,0.02127659574468085,0.02127659574468085,0.9361702127659575,30,0.0,1.5,47.0,Malleshwaram,No Junction,NO PARKING,CAR,1514,13.008440276595746,77.57025594255319,4.93435739155325,0.9361702127659575,2.419710072607534,1.6094642122853158,1.5034248979956102,Emerging,1.2870242706633206,1.3273751838925953,66.19754350051177,1.5034248979956102,1.5666666666666667,49.18116683725691,73.58047594677583,70.48330348004095,70.48330348004095,High,Growing,66.19754350051177,2,Commercial Arteries
cell_13.008_77.571,876,3.588017280279285,4.746074896321039,0.0045662100456621,0.0,0.408675799086758,0.03767123287671233,0.0319634703196347,0.8789954337899544,119,0.0,1.5,876.0,Malleshwaram,No Junction,WRONG PARKING,CAR,-1,13.007957888356165,77.57109784212328,24.314224188564797,0.8789954337899544,24.350902344178287,22.430099495843752,1.0856350085765534,Growing,3.5856286469580403,3.6799558741640284,99.18116683725691,1.0856350085765534,7.361344537815126,96.62231320368475,96.40954452405323,95.6809749232344,95.6809749232344,Critical,Growing,99.18116683725691,3,Weekend Event Zones
cell_13.008_77.572,2,0.7379532599047889,0.9162907318741551,0.0,0.0,0.5,0.0,1.0,0.0,2,0.0,1.5,2.0,Malleshwaram,No Junction,NO PARKING,MOTOR CYCLE,-1,13.0084511,77.57173399999999,0.8107245197940925,1.0,0.7379532599047889,,,Stable,0.7523828613504322,0.7537718023763802,16.3510747185261,1.0,1.0,17.368219037871032,37.72645854657114,28.14227226202662,28.14227226202662,Medium,Stable,16.3510747185261,4,Freight Obstruction Corridors
cell_13.008_77.577,1,0.7537718023763802,0.7537718023763802,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.75,1.0,Sadashivanagar,No Junction,NO PARKING,CAR,-1,13.0078898,77.5774006,0.5224747996027762,1.0,0.7537718023763802,,,Stable,0.7583964163325178,0.8029082172734698,23.682190378710338,1.0,1.0,17.368219037871032,29.503326509723642,23.0699846468782,23.0699846468782,Low,Stable,23.682190378710338,1,Night Spillovers
cell_13.008_77.578,1,0.7537718023763802,0.7537718023763802,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.75,1.0,Sadashivanagar,No Junction,NO PARKING,CAR,-1,13.0079077,77.5776084,0.5224747996027762,1.0,0.7537718023763802,,,Stable,0.7584549974690279,0.8029082172734698,23.694984646878197,1.0,1.0,17.368219037871032,29.50562947799386,23.075102354145343,23.075102354145343,Low,Stable,23.694984646878197,1,Night Spillovers
cell_13.008_77.579,3,0.7973990838945776,0.9162907318741551,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,3,0.0,0.75,3.0,Sadashivanagar,No Junction,PARKING IN A MAIN ROAD,CAR,671,13.007644166666665,77.5794329,1.1054298535652194,0.3333333333333333,0.7973990838945776,,,Stable,0.7925482974390633,0.8029082172734698,29.234902763561927,1.0,1.0,17.368219037871032,32.634851586489255,27.980424769703177,27.980424769703177,Medium,Stable,29.234902763561927,1,Night Spillovers
cell_13.008_77.58,23,0.992644343679363,1.4759065198095778,0.0,0.391304347826087,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.782608695652174,13,0.0,0.75,23.0,Sadashivanagar,No Junction,NO PARKING,CAR,671,13.008053786956522,77.57985048260869,3.1546771586034223,0.782608695652174,1.3031308278397216,2.28481735162455,0.5703432953053665,Declining,0.9815563127412404,1.0065595069279123,46.75025588536336,0.5703432953053665,1.7692307692307692,54.119754350051174,39.45304503582395,43.94863101330604,43.94863101330604,Medium,Declining,46.75025588536336,1,Night Spillovers
cell_13.008_77.592,6,0.8543104838094234,0.9886113934537812,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,4,0.0,0.75,6.0,R.T. Nagar,No Junction,WRONG PARKING,CAR,532,13.007845966666666,77.5919521,1.662411440889112,1.0,1.281465725714135,,,Stable,0.8400640117946211,0.8622281400128944,33.4186284544524,1.0,1.5,46.404810644831116,39.77878710337769,35.42508955987718,35.42508955987718,Medium,Stable,33.4186284544524,1,Night Spillovers
cell_13.008_77.593,4,1.401593638942595,1.4759065198095778,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.75,4.0,R.T. Nagar,No Junction,WRONG PARKING,CAR,532,13.008089075000001,77.592611725,2.255777940340684,1.0,5.60637455577038,,,Stable,1.3621900212818436,1.394690665416945,71.30245649948823,1.0,4.0,87.80706243602866,64.57151995905835,69.34621289662232,69.34621289662232,High,Stable,71.30245649948823,0,Junction Choke Points
cell_13.008_77.594,2,0.6118015411059929,0.6118015411059929,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.75,2.0,R.T. Nagar,No Junction,WRONG PARKING,SCOOTER,532,13.00752065,77.5938711,0.6721326912851315,1.0,1.2236030822119859,,,Stable,0.5969124065275204,0.6566937951559014,9.339815762538382,1.0,2.0,61.425281473899695,31.430271238485158,21.325166325486183,21.325166325486183,Low,Stable,9.339815762538382,1,Night Spillovers
cell_13.008_77.613,20,0.5307768024800119,0.9162907318741551,0.0,0.2,0.15,0.35,0.2,0.45,16,0.0,0.75,20.0,K.G. Halli,No Junction,NO PARKING,SCOOTER,870,13.00798292,77.612930585,1.6159618845734898,0.45,0.6819782442570631,0.7090884029638342,0.9617662334348072,Stable,0.5452484446240866,0.5596157879354227,3.3265097236438077,0.9617662334348072,1.25,38.10772773797339,17.720317297850563,11.389137666325487,11.389137666325487,Low,Stable,3.3265097236438077,1,Night Spillovers
cell_13.008_77.641,2,1.4759065198095778,1.4759065198095778,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.75,2.0,Banaswadi,No Junction,WRONG PARKING,MAXI-CAB,-1,13.0077233,77.6411533,1.621449039588185,1.0,2.9518130396191555,,,Stable,1.4596586285212794,1.5217441259209388,74.39866939611053,1.0,2.0,61.425281473899695,61.61169396110543,67.87966990788127,67.87966990788127,High,Stable,74.39866939611053,5,Mixed Risk Zone
cell_13.008_77.642,2,0.6566937951559014,0.7537718023763802,0.0,0.0,0.5,0.0,0.5,0.5,2,0.0,0.75,2.0,Banaswadi,No Junction,NO PARKING,CAR,-1,13.00817265,77.64209715,0.7214518732503717,0.5,0.6566937951559014,,,Stable,0.6607308953774387,0.7537718023763802,11.079836233367452,1.0,1.0,17.368219037871032,24.363613101330607,15.279234902763564,15.279234902763564,Low,Stable,11.079836233367452,1,Night Spillovers
cell_13.008_77.659,6,0.5596157879354227,0.5596157879354227,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,2,0.0,0.75,6.0,Banaswadi,No Junction,NO PARKING,SCOOTER,85,13.007971283333333,77.65873094999999,1.0889620413151249,0.8333333333333334,1.678847363806268,,,Stable,0.5614776459992307,0.6000294525023999,5.616683725690891,1.0,3.0,79.40762538382803,32.98055271238485,21.432958034800407,21.432958034800407,Low,Stable,5.616683725690891,1,Night Spillovers
cell_13.008_77.662,1,0.7537718023763802,0.7537718023763802,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.75,1.0,Banaswadi,No Junction,WRONG PARKING,CAR,-1,13.0079578,77.6623517,0.5224747996027762,1.0,0.7537718023763802,,,Stable,0.7489888190198176,0.7537718023763803,18.794779938587514,1.0,1.0,17.368219037871032,28.35414534288639,21.12525588536336,21.12525588536336,Low,Stable,18.794779938587514,1,Night Spillovers
cell_13.008_77.689,7,1.0908083110769131,1.1786549963416462,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,3,0.0,0.75,7.0,K.R. Pura,No Junction,NO PARKING,CAR,179,13.0075594,77.68938307142857,2.268272116062954,0.7142857142857143,2.5452193925127973,,,Stable,1.1183559475322717,1.1622197269284398,55.00255885363357,1.0,2.3333333333333335,69.65199590583418,53.937180143295805,54.370202149437056,54.370202149437056,High,Stable,55.00255885363357,4,Freight Obstruction Corridors
cell_13.008_77.69,5,0.8785664600856584,1.1786549963416462,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.75,5.0,K.R. Pura,No Junction,NO PARKING,CAR,179,13.00766922,77.6897573,1.5741797742046504,1.0,4.392832300428292,,,Stable,0.8956692355846547,0.9103315297613142,36.18219037871034,1.0,5.0,92.27865916069601,49.3654042988741,44.786015864892526,44.786015864892526,Medium,Stable,36.18219037871034,4,Freight Obstruction Corridors
cell_13.008_77.691,13,0.9769778257639845,1.261651915912614,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.46153846153846156,7,0.0,0.75,13.0,K.R. Pura,No Junction,WRONG PARKING,CAR,-1,13.007883892307692,77.69085476153846,2.578300491954022,0.46153846153846156,1.8143873907045427,,,Stable,0.9885260843768398,1.023522019322286,44.792732855680654,1.0,1.8571428571428572,55.73183213920164,46.904170931422726,44.558917604913006,44.558917604913006,Medium,Stable,44.792732855680654,1,Night Spillovers
cell_13.008_77.692,35,1.081346742103827,2.1400661634962708,0.02857142857142857,0.22857142857142856,0.3142857142857143,0.0,0.6,0.34285714285714286,14,0.0,0.75,35.0,K.R. Pura,No Junction,WRONG PARKING,CAR,300,13.008034261714286,77.69230550914286,3.875026529366879,0.6,3.257246655495769,2.149487055023367,1.5153592725875182,Emerging,1.0685655331906727,1.1597656113439159,53.9150460593654,1.5153592725875182,2.5,72.40276356192426,61.60683213920164,57.25211105424769,57.25211105424769,High,Growing,53.9150460593654,4,Freight Obstruction Corridors
cell_13.008_77.693,94,1.2293824005131821,1.9525842561430065,0.05319148936170213,0.14893617021276595,0.39361702127659576,0.05319148936170213,0.5425531914893617,0.3617021276595745,43,0.0,0.75,94.0,K.R. Pura,No Junction,WRONG PARKING,CAR,-1,13.008198921276596,77.69309353510639,5.598456104637381,0.5425531914893617,4.070072761716429,2.7444287741668205,1.4830303912411311,Chronic,1.234313472770762,1.275977386259902,64.31678607983623,1.4830303912411311,2.186046511627907,67.38741044012284,65.40596212896622,63.38056550665303,63.38056550665303,High,Growing,64.31678607983623,0,Junction Choke Points
cell_13.008_77.694,624,2.634176321039868,3.8404354863327432,0.041666666666666664,0.2403846153846154,0.2948717948717949,0.017628205128205128,0.7756410256410257,0.11378205128205128,125,0.0,0.75,624.0,K.R. Pura,No Junction,WRONG PARKING,CAR,725,13.008269958333333,77.69409101730768,16.958172956470975,0.7756410256410257,11.999943383334442,14.393781019759345,0.8336893921876325,Declining,2.7496565781456397,2.894987504502239,97.86335721596726,0.8336893921876325,4.992,91.73490276356192,70.40647389969294,85.66946008188332,85.66946008188332,Critical,Stable,97.86335721596726,3,Weekend Event Zones
cell_13.008_77.695,1429,3.5516977940381724,5.011653508886286,0.013296011196641007,0.24772568229531142,0.3715885234429671,0.09237228831350595,0.549335199440168,0.2463261021693492,143,0.0,0.75,1429.0,K.R. Pura,No Junction,WRONG PARKING,SCOOTER,725,13.00820255826859,77.6951456610457,25.804610720820435,0.549335199440168,84.42652934531506,28.891333772622357,2.9222093755709158,Chronic,3.234204424299377,3.7114534302109825,99.02763561924259,2.9222093755709158,9.993006993006993,98.34953940634595,88.05284032753326,89.61713152507677,89.61713152507677,Critical,Emerging,99.02763561924259,3,Weekend Event Zones
cell_13.008_77.696,1031,3.1574794278739273,4.338974555625831,0.008729388942774006,0.2967992240543162,0.3821532492725509,0.049466537342386034,0.5431619786614937,0.31910766246362754,134,0.0,0.75,1031.0,K.R. Pura,No Junction,WRONG PARKING,PASSENGER AUTO,725,13.008191010960234,77.6957563456838,21.910551579419035,0.5431619786614937,44.79986223184018,18.454291854616173,2.427611970004795,Chronic,3.038368046402811,3.5516977940381724,98.61821903787103,2.427611970004795,7.6940298507462686,96.85261003070624,87.38139713408394,89.17636898669396,89.17636898669396,Critical,Emerging,98.61821903787103,3,Weekend Event Zones
cell_13.008_77.697,81,1.3225681581700641,1.9459101490553132,0.012345679012345678,0.9259259259259259,0.4567901234567901,0.0,0.9135802469135802,0.012345679012345678,11,0.0,0.75,81.0,K.R. Pura,No Junction,PARKING IN A MAIN ROAD,LGV,422,13.007930255555555,77.69681390493827,5.828186558426855,0.9135802469135802,12.72884928885337,4.506518947450401,2.824540762557773,Chronic,1.2967552418856343,1.33828514193353,67.63050153531218,2.824540762557773,7.363636363636363,96.6351074718526,73.23042476970318,70.32017656090072,70.32017656090072,High,Growing,67.63050153531218,4,Freight Obstruction Corridors
cell_13.008_77.698,2,0.7379532599047889,0.9162907318741551,0.0,0.5,0.5,0.0,0.0,0.0,2,0.0,0.75,2.0,K.R. Pura,No Junction,NO PARKING,CAR,-1,13.0075518,77.69766275,0.8107245197940925,0.0,0.7379532599047889,,,Stable,0.7533595227154772,0.8072186386581612,16.415046059365405,1.0,1.0,17.368219037871032,27.33085977482088,18.457011258955987,18.457011258955987,Low,Stable,16.415046059365405,1,Night Spillovers
cell_13.008_77.709,1,0.5596157879354227,0.5596157879354227,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.75,1.0,K.R. Pura,No Junction,NO PARKING,JEEP,171,13.0075149,77.7093917,0.38789610560427046,0.0,0.5596157879354227,,,Stable,0.5585285976096167,0.5596157879354227,4.772262026612077,1.0,1.0,17.368219037871032,21.626919140225176,11.270470829068577,11.270470829068577,Low,Stable,4.772262026612077,1,Night Spillovers
cell_13.008_77.757,2,0.6566937951559014,0.7537718023763802,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.75,2.0,Mahadevapura,No Junction,NO PARKING,CAR,119,13.0075421,77.7569563,0.7214518732503717,1.0,0.6566937951559014,,,Stable,0.6652596438679905,0.7537718023763802,11.258955987717503,1.0,1.0,17.368219037871032,24.400460593654046,15.332970829068579,15.332970829068579,Low,Stable,11.258955987717503,1,Night Spillovers
cell_13.008_77.758,1,0.9886113934537812,0.9886113934537812,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.75,1.0,Mahadevapura,No Junction,WRONG PARKING,CAR,119,13.0075772,77.7575726,0.6852532000419272,0.0,0.9886113934537812,,,Stable,0.9812104496625308,1.115307128712358,45.67553735926305,1.0,1.0,17.368219037871032,40.38971340839304,39.67086745138178,39.67086745138178,Medium,Stable,45.67553735926305,1,Night Spillovers
cell_13.009_77.483,1,0.7537718023763802,0.7537718023763802,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.75,1.0,Kamakshipalya,No Junction,WRONG PARKING,PASSENGER AUTO,96,13.0094112,77.4831619,0.5224747996027762,1.0,0.7537718023763802,,,Stable,0.7807007677896052,0.8284183327082001,26.279426816786078,1.0,1.0,17.368219037871032,30.304759467758448,24.113996929375638,24.113996929375638,Low,Stable,26.279426816786078,5,Mixed Risk Zone
cell_13.009_77.484,3,0.9886113934537812,0.9886113934537812,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.75,3.0,Kamakshipalya,No Junction,WRONG PARKING,SCOOTER,96,13.0086986,77.4836228,1.3705064000838545,1.0,2.9658341803613437,,,Stable,0.9545735358770351,0.9886113934537812,44.46008188331628,1.0,3.0,79.40762538382803,51.09160696008188,49.53908648925282,49.53908648925282,Medium,Stable,44.46008188331628,5,Mixed Risk Zone
cell_13.009_77.526,33,0.7740787933114381,1.2807397487222798,0.06060606060606061,0.09090909090909091,0.45454545454545453,0.06060606060606061,0.06060606060606061,0.6060606060606061,14,0.0,0.7701633539391907,33.0,Rajajinagar,No Junction,NO PARKING,SCOOTER,199,13.008913972727273,77.52645676666667,2.7296808996759685,0.6060606060606061,2.071667128595582,1.577561468444055,1.3132076669134127,Emerging,0.7831413795271556,0.8050632023565181,28.006653019447285,1.3132076669134127,2.357142857142857,70.16376663254862,57.08725690890481,45.4596340839304,45.4596340839304,Medium,Stable,28.006653019447285,1,Night Spillovers
cell_13.009_77.527,95,1.062662876991615,1.7265060479231584,0.021052631578947368,0.3684210526315789,0.17894736842105263,0.06315789473684211,0.06315789473684211,0.5578947368421052,28,0.0,0.7701633539391907,95.0,Rajajinagar,No Junction,NO PARKING,CAR,212,13.008942178947368,77.52686960631578,4.850363380736686,0.5578947368421052,4.214530801198305,6.231124675074533,0.6763674849404948,Declining,1.0635679145257326,1.1012238372866294,53.17297850562947,0.6763674849404948,3.392857142857143,83.4186284544524,55.91351074718527,60.30482343909927,60.30482343909927,High,Stable,53.17297850562947,0,Junction Choke Points
cell_13.009_77.528,2,0.932292697907909,0.932292697907909,0.0,1.0,0.0,0.0,0.0,0.5,2,0.0,0.7701633539391907,2.0,Rajajinagar,No Junction,PARKING IN A MAIN ROAD,LGV,-1,13.008979199999999,77.5281,1.0242282145571746,0.5,0.932292697907909,,,Stable,0.9366764977920604,0.9825003269448096,41.32548618219038,1.0,1.0,17.368219037871032,46.35734390992835,43.293564483111574,43.293564483111574,Medium,Stable,41.32548618219038,1,Night Spillovers
cell_13.009_77.532,2,0.7679044205299169,0.7679044205299169,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.7701633539391907,2.0,Rajajinagar,No Junction,NO PARKING,LGV,-1,13.00907385,77.53165295,0.8436292329167306,1.0,1.5358088410598338,,,Stable,0.7704843581164134,0.800890412258526,27.328556806550665,1.0,2.0,61.425281473899695,47.792476970317296,40.693769191402254,40.693769191402254,Medium,Stable,27.328556806550665,5,Mixed Risk Zone
cell_13.009_77.537,1,0.932292697907909,0.932292697907909,0.0,1.0,1.0,0.0,0.0,1.0,1,0.0,0.7701633539391907,1.0,Rajajinagar,No Junction,WRONG PARKING,CAR,-1,13.0092855,77.5374313,0.6462160550114919,1.0,0.932292697907909,,,Stable,0.9312600727841062,0.9920262045817505,41.18474923234391,1.0,1.0,17.368219037871032,46.26752814738997,43.22191658137155,43.22191658137155,Medium,Stable,41.18474923234391,1,Night Spillovers
cell_13.009_77.539,2,0.7679044205299169,0.7679044205299169,0.0,0.0,1.0,0.0,0.5,0.5,1,0.0,0.7701633539391907,2.0,Rajajinagar,No Junction,PARKING ON FOOTPATH,CAR,-1,13.00895585,77.53935335,0.8436292329167306,0.5,1.5358088410598338,,,Stable,0.771720583635915,0.7833295486456997,27.43091095189355,1.0,2.0,61.425281473899695,47.824718526100305,40.73215199590584,40.73215199590584,Medium,Stable,27.43091095189355,1,Night Spillovers
cell_13.009_77.542,3,0.842735595004991,1.1970962333597022,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,3,0.0,0.7701633539391907,3.0,Rajajinagar,No Junction,WRONG PARKING,CAR,1082,13.0085894,77.54213183333333,1.1682796032704348,0.6666666666666666,0.842735595004991,,,Stable,0.822167451745335,0.9037804538541121,32.4078812691914,1.0,1.0,17.368219037871032,42.14419140225179,37.36853889457524,37.36853889457524,Medium,Stable,32.4078812691914,5,Mixed Risk Zone
cell_13.009_77.543,87,0.7833295486456997,1.5791470968935495,0.034482758620689655,0.022988505747126436,0.2413793103448276,0.04597701149425287,0.011494252873563218,0.8390804597701149,29,0.0,0.7701633539391907,87.0,Rajajinagar,No Junction,WRONG PARKING,SCOOTER,1082,13.008623505747126,77.54311395402299,3.507230226019989,0.8390804597701149,1.2774516974810766,3.3478359746580098,0.3815752401180083,Declining,0.7786744686900116,0.8235167112350634,28.339303991811672,0.3815752401180083,3.0,79.40762538382803,42.80411975435005,41.287423234391,41.287423234391,Medium,Declining,28.339303991811672,1,Night Spillovers
cell_13.009_77.544,5,0.8235167112350634,1.005351441213557,0.0,0.0,0.4,0.4,0.0,0.4,4,0.0,0.7701633539391907,5.0,Rajajinagar,No Junction,WRONG PARKING,CAR,1082,13.008550779999998,77.54365942,1.4755438654229707,0.4,1.0293958890438293,,,Stable,0.8098108523270974,0.842735595004991,30.962128966223133,1.0,1.25,38.10772773797339,45.269063459570106,39.40922466734903,39.40922466734903,Medium,Stable,30.962128966223133,1,Night Spillovers
